ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462527,2,1,43,0,5,4,1,2,6,3
461800,1,0,36,1,7,4,0,1,2,2
460933,1,1,76,1,3,0,2,2,6,1
460189,2,0,33,0,4,14,0,1,6,4
459031,2,1,43,0,6,1,2,5,4,2
464673,2,1,47,0,6,1,2,7,2,4
459101,2,1,81,0,3,8,0,2,6,2
460136,2,0,27,1,5,10,0,3,6,4
460973,2,0,29,0,4,1,0,5,6,4
460187,1,0,38,1,7,4,0,3,6,1
460679,1,0,19,,1,9,0,4,3,4
459700,2,1,37,1,6,0,1,5,6,2
464787,2,0,47,0,4,1,0,1,4,1
467201,1,0,33,1,2,,0,5,7,4
462614,2,1,51,0,4,1,1,5,4,4
460813,1,1,86,0,3,1,2,2,6,1
462698,1,1,56,1,4,1,1,2,6,1
463344,2,1,59,1,5,3,1,2,6,2
463633,2,1,33,1,7,0,1,2,6,2
466278,1,0,31,0,,0,0,2,3,1
464964,1,1,71,0,5,,2,2,4,2
462317,1,0,32,0,4,3,0,6,4,4
467353,2,1,26,0,5,3,0,2,6,1
464169,2,,89,0,3,1,2,2,6,4
464553,2,1,70,1,5,1,0,2,6,2
463518,2,1,30,0,6,5,2,4,6,1
459711,2,1,37,0,6,9,2,6,6,4
460788,1,0,30,1,7,0,0,9,4,1
459392,1,0,23,0,7,0,0,3,6,3
467887,1,0,42,1,5,0,0,2,1,2
467743,2,1,48,0,6,1,2,4,1,2
460368,2,0,28,1,1,0,0,7,6,3
463126,1,1,65,1,5,3,1,2,6,3
467046,1,0,28,0,7,0,0,5,3,1
463099,2,1,85,1,3,,0,1,6,2
462439,2,0,18,0,1,1,0,4,6,4
464182,2,1,35,1,5,4,1,2,2,3
464810,1,0,27,0,2,1,0,1,4,1
464234,2,1,68,1,4,0,0,3,2,1
464683,2,1,52,0,2,0,1,6,4,2
463349,2,0,20,0,1,5,0,5,2,4
465866,2,1,35,1,5,7,0,3,6,4
465261,1,0,21,1,1,0,0,4,1,4
459780,1,0,42,0,4,1,0,3,6,1
462031,1,1,50,1,5,0,1,2,6,3
464933,2,0,25,0,,0,0,1,4,4
463941,1,0,32,0,5,1,0,6,4,4
466842,2,0,19,0,1,8,0,5,2,4
459014,2,0,22,0,1,0,0,4,6,4
462420,2,0,27,1,1,1,0,3,6,3
465250,2,0,22,0,1,0,0,4,4,4
466513,1,1,55,1,5,1,1,3,6,2
461791,1,0,22,0,3,8,0,1,6,4
467160,2,1,40,0,,0,1,2,3,1
464586,1,0,46,1,5,1,0,1,3,2
461391,2,1,65,1,4,3,0,3,6,3
466658,1,0,18,0,1,0,0,4,6,4
459728,1,1,53,1,5,2,1,4,6,3
464618,2,,35,1,5,5,0,1,6,2
462219,2,1,59,0,6,0,0,5,4,2
467553,1,0,32,1,1,8,0,3,6,4
459655,2,1,39,1,5,1,1,3,6,2
462182,2,1,88,0,5,7,0,1,6,4
459119,2,1,61,1,6,9,2,3,6,3
460721,2,0,21,0,1,1,0,4,6,4
459517,2,0,31,1,1,1,0,4,6,4
461441,2,1,58,1,5,1,1,4,6,3
465390,1,0,27,1,9,3,0,3,6,4
466160,1,1,51,1,2,1,1,2,6,3
463842,1,1,48,1,2,0,2,4,6,2
465902,2,0,25,1,6,3,0,3,6,4
467034,2,1,89,0,6,0,2,2,6,1
466247,1,,51,1,5,0,0,4,2,3
465747,1,0,40,1,5,6,0,1,6,3
464203,2,0,56,1,5,2,0,1,6,2
462373,2,1,36,1,4,9,2,3,6,2
465364,1,0,38,1,7,5,0,5,2,1
464280,2,1,47,1,4,1,0,4,6,3
460993,2,1,61,1,5,1,1,4,6,3
464227,2,1,89,1,3,0,2,2,6,3
461141,2,1,55,0,8,2,0,1,3,1
465297,2,1,88,0,,,2,3,6,1
467282,1,1,43,1,5,4,1,2,6,1
459790,2,0,28,0,7,10,0,3,6,3
464670,2,1,42,0,4,0,1,4,4,2
462093,2,0,33,1,5,1,0,,4,4
459398,1,1,60,0,3,,2,2,6,3
461136,2,0,59,1,5,1,0,1,6,2
461379,2,0,31,1,1,0,0,,5,4
461956,1,0,31,1,5,2,0,,6,1
460283,2,1,43,1,7,14,0,2,6,1
460337,1,0,42,1,9,10,0,3,6,4
463275,2,1,29,0,4,7,1,2,3,4
461234,1,0,53,1,5,3,0,,4,1
466861,1,0,21,0,1,8,0,7,2,4
463177,2,0,41,1,4,7,0,2,1,4
461874,2,1,48,1,7,0,1,3,3,1
462506,2,0,31,0,1,1,0,4,6,3
466868,2,0,26,1,7,4,0,3,2,1
461253,1,0,18,0,1,0,0,5,4,4
460466,1,0,19,0,1,8,0,,6,4
461830,2,1,42,1,6,1,2,3,6,3
464748,1,1,52,0,2,9,1,5,4,2
461904,1,1,50,1,5,4,1,2,5,3
466737,2,0,33,0,4,1,0,,6,4
459153,1,1,75,1,,0,2,2,6,2
467562,2,1,71,1,6,0,2,3,6,1
465168,1,1,59,0,4,8,1,2,6,2
459162,1,1,85,1,3,0,2,2,6,1
462831,2,1,29,0,6,1,2,3,6,4
465576,2,1,43,0,6,4,1,5,4,1
464474,1,0,52,1,5,1,0,1,6,1
460566,2,1,36,1,8,,1,2,3,3
465169,1,0,59,1,7,0,0,4,6,2
460235,1,0,23,0,1,1,0,3,6,4
462580,1,0,39,1,5,0,0,1,4,2
467313,2,1,39,1,4,1,1,2,6,2
460400,1,1,46,1,4,5,0,2,6,1
463406,2,0,33,0,9,0,0,4,3,3
459135,2,1,53,1,6,0,2,4,6,3
465862,1,,50,1,5,8,1,1,6,1
462972,1,1,62,1,5,1,0,1,6,2
466284,2,1,46,1,5,1,1,5,2,3
464410,2,1,40,1,5,0,1,2,6,3
466005,2,0,62,1,4,1,0,4,2,3
460821,1,0,31,1,1,,0,2,4,4
459206,1,0,25,0,5,1,0,3,6,3
467571,2,0,23,0,9,0,0,,,3
461156,2,0,22,0,9,3,0,6,3,4
465515,1,1,47,1,5,1,2,6,6,2
460883,2,1,68,1,5,0,2,2,6,2
465380,2,0,25,0,4,5,0,2,6,4
467435,1,0,30,0,5,0,0,,6,3
461218,2,1,27,0,6,0,0,6,6,4
467186,2,1,38,1,4,2,1,3,3,2
459827,1,0,33,0,,,0,1,7,3
461859,1,1,46,0,5,5,0,5,6,3
467821,1,1,37,1,5,1,0,2,6,3
462525,1,1,41,1,5,0,1,2,6,3
462787,1,0,29,0,5,1,0,1,3,1
459055,1,0,19,0,4,1,0,5,6,4
462605,2,1,82,0,6,1,2,2,4,4
461252,1,1,48,1,7,1,0,1,3,4
464340,2,1,67,1,5,1,2,2,6,2
461872,1,1,77,1,3,0,2,2,6,2
459746,2,,56,1,5,1,1,2,6,2
466274,2,1,69,1,6,0,0,,6,1
467499,2,1,40,1,5,,0,3,6,3
467423,2,1,61,1,5,0,0,1,6,2
463865,2,1,46,1,5,0,1,5,6,2
467504,1,,31,0,7,1,0,4,6,4
458984,2,1,39,1,5,0,1,3,6,3
459142,1,1,89,1,5,0,2,3,6,3
462993,2,1,30,0,5,,1,3,6,2
467947,1,,59,1,5,1,1,4,6,3
466389,1,1,47,1,2,0,1,2,6,1
460632,1,0,22,0,1,0,0,3,3,4
465626,1,0,42,1,5,7,0,3,6,3
461768,2,1,69,1,5,0,2,2,6,3
462242,1,0,30,1,4,0,0,5,1,4
466949,2,1,39,0,6,12,2,7,6,2
465479,2,0,27,0,5,1,0,1,4,4
464845,2,1,30,0,2,1,1,3,4,1
465066,2,1,47,1,6,7,2,4,6,3
466817,1,1,81,0,3,0,2,2,6,2
466436,2,1,42,0,7,0,1,3,6,2
467974,1,0,43,1,5,1,0,1,4,2
460341,1,0,31,0,4,11,0,5,7,4
467463,1,1,39,1,5,8,1,3,6,2
466235,1,1,57,1,5,0,1,4,4,3
459371,2,1,35,1,,,0,2,6,1
460233,2,0,43,1,7,0,0,,6,4
466094,1,0,31,0,1,0,0,3,6,2
461451,1,0,28,1,2,1,0,6,2,1
460473,2,1,58,1,5,0,1,2,4,2
461786,2,1,71,1,3,0,2,2,6,3
466745,1,1,36,1,8,0,1,2,6,2
460124,1,0,43,1,5,1,0,3,6,1
459910,2,1,69,1,5,1,0,2,6,2
464082,2,1,77,1,3,0,0,1,6,1
461487,2,1,50,1,5,1,1,4,6,3
465188,1,1,50,1,5,1,1,4,6,2
467255,1,0,40,1,1,6,0,2,6,4
466993,1,1,43,1,2,9,1,2,6,3
467151,2,0,37,0,4,,0,1,6,4
467480,2,1,35,1,5,,1,,6,4
464403,1,1,65,1,3,0,2,3,6,3
461518,1,1,46,1,5,0,1,4,3,2
464848,2,1,35,0,4,1,1,4,4,2
460715,1,1,86,0,3,0,2,2,6,1
466963,2,0,63,0,4,7,0,1,6,1
466508,1,1,40,1,5,9,1,5,6,2
460125,1,1,55,1,5,10,0,1,6,2
462325,2,0,37,1,1,1,0,4,4,2
461537,2,0,31,1,5,0,0,1,6,2
461679,2,0,28,1,1,4,0,4,6,4
463559,1,1,48,1,2,1,2,3,6,2
464330,2,0,38,1,5,,0,2,6,1
467018,2,1,57,1,5,1,1,5,6,3
463160,1,0,48,0,4,,0,1,6,2
467736,1,1,79,1,3,4,2,,6,2
466104,2,1,81,1,3,1,0,1,6,2
467825,1,0,21,0,9,1,0,8,6,3
466599,1,0,33,1,1,1,0,2,6,3
466724,2,0,38,1,5,0,0,2,6,2
463062,1,1,37,1,5,,1,3,6,2
467881,1,0,33,1,5,10,0,1,7,1
462578,2,1,38,1,5,8,1,2,4,2
459177,1,1,39,1,5,1,1,4,6,1
459232,1,1,59,1,5,0,2,2,6,3
459302,1,1,57,1,5,,1,4,2,3
467019,2,1,80,1,3,1,0,1,6,3
462122,2,1,42,0,4,6,0,3,6,2
459776,2,1,75,1,3,2,0,1,6,4
466074,1,0,29,0,2,9,0,2,4,1
461528,1,0,33,1,2,1,0,2,6,1
464375,1,1,63,1,5,1,0,2,6,2
460138,2,0,33,1,4,9,0,6,6,4
460232,2,0,22,0,1,8,0,4,6,4
464444,2,1,36,1,5,8,1,2,6,3
467783,1,1,53,1,5,0,1,3,6,3
460497,2,1,35,1,4,6,0,5,3,4
465124,1,1,29,1,1,6,1,2,6,1
464602,1,1,31,1,1,0,0,1,1,4
465581,2,1,38,1,5,0,0,4,3,1
462750,2,0,22,0,1,9,0,8,6,4
461258,1,1,57,1,5,1,1,3,4,3
464958,1,1,42,0,2,1,1,6,4,2
462537,2,0,78,1,4,,0,1,6,3
462268,1,1,77,1,3,6,2,2,6,2
460920,2,1,79,1,3,1,2,2,6,3
463816,2,1,53,1,1,3,2,4,7,2
461712,1,1,42,1,5,1,0,2,6,1
461846,1,0,72,1,5,1,0,2,2,2
464315,2,1,71,0,6,1,1,2,6,3
467607,1,0,25,0,2,9,0,1,6,4
459259,2,1,74,1,3,,2,2,6,3
465224,2,1,61,1,6,0,0,3,6,4
463181,2,1,48,1,7,5,1,3,5,2
467932,1,0,28,0,1,0,0,4,6,4
466876,1,1,43,1,4,0,1,2,2,3
463401,1,0,18,0,1,,0,3,3,4
464071,2,1,82,1,3,0,2,2,6,2
464202,2,1,40,1,5,14,0,1,6,1
467163,2,0,32,0,1,9,0,3,6,4
463453,2,0,27,1,1,,0,4,6,2
466795,2,,55,1,4,,1,5,6,2
461932,1,0,21,0,1,3,0,2,4,4
467280,1,0,28,0,4,10,0,2,6,4
463658,2,1,43,1,5,3,1,3,6,3
460579,1,1,38,0,2,0,1,5,3,1
462310,2,1,63,1,5,5,1,4,6,3
460321,2,1,25,1,5,3,1,2,6,2
464537,2,1,41,1,5,8,1,3,6,1
463335,2,0,27,1,7,,0,1,4,1
467346,2,1,37,1,5,1,1,3,6,3
466126,1,1,57,0,2,0,0,1,6,2
464058,2,1,86,1,1,0,0,1,6,4
462232,2,1,56,0,6,1,2,8,4,1
463034,1,0,27,1,8,9,0,1,6,4
459543,2,1,70,0,6,1,2,2,6,1
459635,1,0,22,0,1,8,0,4,6,4
464097,2,1,35,1,7,5,2,2,6,4
466930,2,0,31,0,1,2,0,2,5,1
463866,2,1,40,1,5,1,1,4,6,3
465387,1,1,43,1,5,0,0,2,6,3
463246,1,1,38,0,2,9,0,2,6,1
459719,2,1,84,1,3,,0,,4,4
462241,1,0,28,0,4,1,0,4,6,4
462198,1,0,39,0,2,2,0,,3,4
463283,1,0,48,1,5,1,0,1,3,2
466983,1,1,41,1,5,8,1,2,6,3
462812,1,0,29,0,1,0,0,3,6,3
462496,2,1,45,0,5,1,1,3,6,1
461782,1,1,45,1,5,,2,5,6,3
460405,1,0,41,1,4,5,0,2,6,4
460757,1,1,28,0,8,9,2,3,6,1
467396,2,0,20,,1,0,0,3,6,4
466546,1,1,69,1,3,1,2,2,6,2
459138,2,1,53,1,5,1,1,3,6,3
464830,2,,47,,6,1,1,5,4,2
459194,1,1,81,1,3,1,2,2,6,3
465043,2,1,48,1,7,9,1,5,6,3
461435,1,1,45,1,5,8,1,2,6,3
462512,1,1,28,0,4,,1,2,4,1
467677,2,1,57,0,4,0,2,3,4,4
464216,2,1,51,1,5,,2,3,6,1
463279,2,0,27,0,4,0,0,3,3,1
460395,1,0,27,1,4,8,0,3,6,4
462308,2,1,30,1,1,1,2,2,4,2
461309,1,0,21,0,1,1,0,4,6,4
459310,2,0,38,1,4,1,0,2,2,4
459786,2,1,57,0,9,1,2,3,6,1
467215,1,1,78,1,3,1,2,2,6,3
460613,1,1,46,1,8,8,1,3,3,3
461682,2,1,75,0,6,1,2,2,6,3
466979,1,1,39,1,8,,0,1,3,1
467077,2,,61,1,5,1,1,5,6,3
465605,1,1,52,1,2,4,0,1,3,2
463896,1,0,25,0,8,0,0,3,2,3
463481,1,1,37,1,5,,1,3,7,2
463323,2,1,31,1,1,2,0,2,6,4
464033,1,0,18,0,1,1,0,4,6,4
467637,2,0,36,1,2,,0,2,3,4
465456,1,1,59,1,5,3,2,5,1,2
467831,2,1,39,1,5,0,1,2,6,3
466041,1,1,52,,2,1,0,1,4,1
464285,1,0,25,1,5,9,0,1,6,2
465697,1,1,47,0,5,7,0,1,6,3
465199,2,1,32,1,4,1,0,2,6,1
466057,1,1,38,0,7,1,1,2,4,4
467327,2,1,52,1,5,3,1,4,6,3
460495,2,0,21,0,1,0,0,6,3,4
466180,2,1,70,0,3,0,0,1,6,2
467954,2,0,31,0,1,8,0,4,6,4
467915,1,0,23,0,7,0,0,4,6,3
464786,2,0,33,0,9,1,0,3,4,4
462811,2,1,37,1,9,,2,2,6,2
459220,1,1,77,1,3,1,2,2,6,1
461196,1,1,42,1,2,8,0,2,3,4
465069,2,1,73,1,1,1,1,3,6,3
464959,1,1,40,1,2,1,1,6,4,2
460537,1,0,33,1,5,0,0,3,3,1
461019,2,0,18,0,1,0,0,3,3,4
467240,1,,22,0,7,6,2,3,6,4
460116,1,1,43,1,,1,0,2,6,4
466319,1,,29,0,1,1,0,4,6,3
465801,2,,37,1,7,8,0,6,6,3
461686,2,1,59,1,5,1,0,2,6,2
459263,1,0,32,0,1,8,0,4,6,4
460487,1,0,42,0,8,,0,1,3,2
462947,1,1,46,1,5,1,0,1,6,2
463875,2,1,53,1,4,1,0,3,2,1
459704,2,1,41,1,5,1,1,3,6,2
467741,2,0,21,0,1,1,0,3,4,4
464978,2,1,62,0,6,0,2,2,4,2
465402,2,0,31,0,1,,0,,6,4
465191,1,0,58,1,2,1,0,1,6,1
459459,2,1,36,1,5,4,0,1,6,1
467458,1,0,28,1,4,0,0,2,6,4
459223,1,1,47,1,7,1,1,4,6,3
465762,1,0,36,0,2,9,0,,4,4
466882,2,0,36,1,5,0,0,,6,1
463170,1,,33,1,1,0,0,5,3,4
462296,1,1,46,1,5,0,2,4,6,3
466625,2,1,49,1,5,0,1,2,7,3
462043,2,0,33,0,1,0,0,5,6,3
466777,1,1,49,1,8,8,1,2,6,3
459959,2,1,25,1,5,9,0,4,6,4
462470,2,1,80,1,6,3,0,1,6,2
460805,2,0,36,1,1,8,0,4,2,1
460026,2,0,26,0,2,7,0,1,6,4
463244,1,1,45,0,7,1,0,1,6,2
463902,1,1,41,1,4,,1,4,6,3
462032,1,1,69,1,5,0,0,2,6,3
467291,2,1,53,1,4,1,1,4,6,4
467847,2,1,41,1,5,8,2,2,2,1
462243,2,1,43,0,6,1,0,4,6,1
466626,1,1,51,1,5,1,1,2,7,3
464372,2,1,45,1,5,1,1,6,5,3
465005,2,1,50,1,6,4,2,3,6,3
466185,2,1,57,1,7,0,1,4,6,3
462165,2,1,70,1,3,3,2,2,6,4
464740,1,1,59,0,5,1,0,3,4,3
467391,2,1,84,1,3,,0,1,6,3
463753,1,0,30,1,1,0,0,5,2,4
460892,2,1,43,1,2,,1,4,7,1
459852,2,0,40,1,5,7,0,1,6,1
460777,2,1,74,0,3,0,0,1,6,4
463202,2,0,33,0,9,0,0,3,3,4
466973,1,1,63,1,9,2,0,1,6,4
460739,2,1,41,1,6,,2,5,6,1
459217,1,1,60,0,3,1,1,3,6,2
462148,2,1,62,1,5,0,1,,4,3
462265,2,0,31,1,7,3,0,4,6,3
460455,1,1,28,1,8,9,1,2,3,2
462402,1,1,37,0,4,1,1,2,4,4
459386,2,1,70,0,3,0,2,2,6,2
461526,2,1,78,0,4,0,0,2,6,4
466782,2,0,19,0,,9,0,3,4,4
461538,1,0,38,1,5,8,0,8,2,2
460736,2,0,19,0,4,0,0,3,6,3
459859,1,1,28,0,7,9,0,1,7,1
466252,1,1,73,0,6,0,0,3,4,2
462240,2,1,84,0,3,1,2,2,6,1
466920,2,0,21,0,1,7,0,4,3,4
466293,2,1,79,0,3,0,2,2,6,2
466926,2,0,20,0,1,0,0,,6,4
464422,2,0,59,0,4,,0,1,3,1
461517,2,1,42,1,5,0,1,3,6,2
466763,2,1,55,1,8,0,0,4,6,2
460822,2,1,41,1,5,0,0,2,6,1
460957,2,1,48,1,4,1,0,,4,2
466715,2,1,72,1,6,1,2,4,6,3
459843,2,1,52,0,5,,1,6,6,2
459653,1,0,25,1,,8,0,1,6,4
460045,2,1,56,1,5,0,0,2,6,2
464249,2,1,80,0,3,,2,2,6,3
467723,2,1,83,0,6,0,0,7,6,4
459764,2,1,48,1,5,1,1,2,,2
466664,1,1,47,1,7,1,1,2,4,1
464867,1,1,47,1,7,1,1,2,4,2
459742,1,1,83,0,3,1,2,2,6,3
463768,1,1,38,0,2,1,0,1,4,1
465636,2,0,29,1,1,3,0,3,4,4
467639,2,1,50,1,4,0,1,4,6,2
464760,1,1,52,0,2,6,1,4,4,2
464986,2,1,67,0,3,,2,2,6,1
462024,2,0,33,1,4,1,0,8,4,3
464730,2,1,36,0,6,1,2,6,4,4
465823,2,1,65,0,4,7,1,4,4,4
465546,1,0,25,0,9,1,0,9,5,4
460460,2,1,27,0,4,4,0,4,3,2
467202,2,1,22,0,7,1,0,4,6,1
467184,2,1,51,0,2,0,1,3,6,4
465327,1,0,42,1,4,1,0,1,6,4
459314,2,1,46,1,5,,1,4,6,3
466072,1,0,23,0,1,1,0,3,3,4
466086,2,1,80,1,3,0,2,2,6,3
459343,1,1,40,1,4,12,0,6,6,1
459224,1,1,48,1,5,0,1,2,6,3
465473,1,0,55,1,5,3,0,1,6,1
466887,2,1,36,1,4,1,0,3,3,1
463682,2,1,41,1,5,12,1,2,6,2
460963,1,0,32,1,5,0,0,3,6,2
467033,2,1,37,1,4,8,1,2,2,4
463883,2,0,30,0,1,0,0,2,4,2
466716,1,1,79,1,3,1,0,1,6,3
464251,2,1,65,1,5,0,1,4,2,2
463843,2,1,49,1,6,0,2,4,6,1
461476,2,1,53,1,5,1,1,4,2,3
467787,2,0,20,0,1,8,0,5,6,4
463130,1,1,78,0,3,1,2,2,6,2
467722,2,0,32,1,7,6,0,5,6,4
465241,2,0,23,0,1,3,0,2,4,4
460345,1,1,40,1,5,1,1,2,6,3
463512,1,0,30,0,2,0,0,3,6,2
466255,2,1,45,1,4,0,0,4,2,3
463449,2,1,25,0,1,1,1,2,6,4
459276,1,0,20,0,1,0,0,4,6,4
460564,1,1,28,,8,6,1,3,3,3
463644,1,0,27,1,1,1,0,3,7,4
466253,2,0,19,0,1,0,0,3,2,4
463760,1,0,27,0,7,1,0,,,1
461717,1,0,26,1,1,0,0,4,2,1
462733,2,1,55,0,5,0,1,2,6,3
466146,1,1,41,0,2,8,1,3,6,3
461866,2,0,25,0,1,0,0,4,6,4
459876,1,1,67,1,5,1,1,2,6,2
463434,1,1,25,0,2,,1,2,6,4
461869,2,1,87,1,3,0,0,1,6,2
461228,2,1,26,0,7,9,0,6,6,4
462962,1,1,37,1,5,4,0,1,3,1
465869,2,0,42,1,7,1,0,1,6,1
464181,1,0,31,1,1,6,0,4,2,4
459740,1,0,20,0,1,0,0,3,6,4
463852,2,1,51,1,4,,2,4,6,4
462774,1,1,88,1,3,0,0,1,6,4
464567,2,0,33,1,1,8,0,4,2,4
459271,1,0,55,1,5,1,0,1,6,1
460990,2,0,22,0,1,1,0,3,6,4
463802,1,0,39,1,2,1,0,3,6,2
466672,2,1,62,1,5,0,0,3,6,3
462919,1,1,37,0,8,13,1,3,6,1
463153,1,0,26,1,8,9,0,1,2,4
460464,2,0,27,1,5,9,0,2,3,4
461375,2,0,29,1,1,1,0,4,2,4
467956,1,0,31,1,4,1,0,1,6,2
467024,2,1,40,1,4,9,1,5,6,2
461146,2,1,56,1,4,0,0,2,3,3
462388,1,1,45,1,5,1,2,5,6,3
460355,1,0,40,1,4,5,0,1,3,1
461854,2,0,30,1,1,9,0,3,6,4
458985,2,0,23,0,1,1,0,4,6,4
466356,2,1,46,1,5,0,0,2,6,3
460078,1,1,39,1,1,8,2,2,1,4
464969,1,1,65,0,3,0,2,9,4,1
461769,2,0,40,1,5,0,0,1,6,2
465193,2,1,36,0,2,,1,,3,4
463548,1,0,18,0,1,3,0,4,4,4
467116,2,1,73,1,6,1,2,2,6,2
462140,1,1,67,0,2,,1,4,4,1
461577,1,1,50,1,5,1,1,3,6,3
460740,2,1,38,1,5,4,1,3,6,2
466844,2,0,18,0,1,0,0,5,6,4
466085,2,0,19,0,,9,0,4,4,4
460150,2,0,19,0,1,0,0,4,4,4
467955,1,1,39,1,5,9,0,,4,4
463242,1,0,26,0,2,5,0,2,6,1
466833,2,1,58,1,5,7,0,2,6,2
460371,1,0,28,1,5,1,0,2,6,3
465180,1,1,53,1,5,1,1,2,7,3
461279,2,0,18,0,7,4,0,2,6,1
459109,2,1,49,1,4,7,1,4,6,3
467519,2,0,19,0,1,0,0,3,6,4
461398,2,0,20,0,7,0,0,4,6,4
467188,2,1,55,1,5,2,0,2,6,2
459318,1,0,32,1,2,0,0,3,6,4
461823,2,0,27,0,1,10,0,4,6,3
459732,2,1,72,1,6,1,2,5,6,1
461317,1,0,59,1,5,1,0,1,6,3
461459,1,1,35,1,5,0,0,3,6,1
460429,1,0,32,1,2,9,0,1,6,1
464577,1,1,28,1,1,10,2,2,6,4
466552,2,1,19,0,4,1,0,2,6,1
461231,2,1,52,1,5,2,2,1,4,4
463650,2,0,29,0,7,1,0,3,6,4
462674,1,1,51,1,8,12,1,4,3,2
465275,2,0,27,1,1,1,0,5,6,4
465684,1,0,47,1,4,0,0,1,3,1
465492,2,1,61,0,4,1,0,1,2,1
464510,1,1,75,0,3,0,2,2,6,4
463588,2,0,19,0,1,1,0,1,6,4
466341,2,1,48,1,5,0,1,2,5,3
459397,2,1,59,1,5,3,1,2,6,2
460888,2,1,42,0,8,8,0,1,6,1
460272,1,0,86,1,3,1,0,1,6,1
460612,2,0,33,1,4,9,0,4,3,3
462530,1,1,37,1,5,,2,2,6,1
462227,2,1,49,0,6,3,2,5,7,2
459684,2,1,52,1,4,,1,3,6,2
459568,2,0,41,1,5,,0,3,6,3
464517,2,0,26,1,1,1,0,,5,4
467892,2,0,23,0,7,1,0,5,6,4
461012,2,0,35,0,7,1,0,3,3,4
463003,2,1,37,1,5,2,1,2,6,3
467592,2,1,43,1,4,7,0,2,6,1
462366,2,1,50,0,2,1,0,2,6,4
465908,1,0,50,0,2,1,0,1,6,1
466759,1,0,26,0,1,3,0,,6,4
463400,1,0,20,0,1,8,0,3,1,4
467075,1,1,31,0,8,9,1,2,6,1
462087,1,0,31,1,1,9,0,3,2,1
462522,2,1,41,0,6,1,1,5,4,2
459615,2,1,84,0,3,1,0,1,6,1
464899,1,0,22,,1,8,0,5,4,4
460157,2,1,57,0,,1,0,5,4,4
467794,1,0,23,0,1,0,0,4,3,4
461040,1,1,69,0,3,0,0,1,3,4
466443,1,1,68,1,5,4,0,2,6,2
463975,1,0,30,0,1,8,0,4,4,2
464063,1,0,26,1,7,1,0,1,6,4
461917,2,1,79,,3,1,0,1,6,4
464055,2,1,32,1,7,0,0,,,4
461326,1,0,36,1,5,1,0,1,6,3
467196,2,0,18,0,4,0,0,5,6,3
461633,2,0,30,1,1,8,0,4,7,4
462045,1,0,46,1,5,9,0,1,6,2
466264,2,1,33,1,,0,0,2,3,4
466289,2,0,19,0,1,2,0,5,2,4
463562,2,0,33,1,4,0,0,4,6,3
460089,1,1,65,1,5,13,0,1,6,2
459336,2,1,26,1,5,6,1,2,6,1
467350,1,0,30,1,8,6,0,1,6,4
463565,1,0,33,1,4,1,0,4,6,4
463905,1,1,27,1,2,0,1,4,7,1
467269,2,1,65,1,5,0,1,2,6,3
464934,2,1,77,0,3,1,0,2,4,4
463923,1,0,20,0,2,0,0,4,6,4
465445,1,0,27,1,8,6,0,7,6,2
460517,2,1,78,,3,,0,,3,3
463661,1,1,51,1,7,1,1,4,6,2
459370,2,0,18,0,1,13,0,4,6,4
466019,1,1,63,1,5,5,0,1,3,3
467107,2,1,36,1,2,1,1,3,4,2
461683,2,1,43,1,6,1,2,4,6,2
459053,2,1,46,1,6,0,2,4,6,3
466894,2,0,51,1,5,0,0,3,6,2
460005,2,0,43,1,2,0,0,1,6,1
467969,1,1,43,1,5,0,1,2,6,3
463120,1,0,37,1,4,1,0,1,6,1
466106,1,1,63,0,5,0,1,5,6,3
467644,2,0,30,0,7,,0,5,6,4
461976,1,1,37,1,4,5,1,2,3,2
460885,2,1,53,0,5,8,1,3,6,2
463692,1,1,26,1,1,6,2,7,2,4
467674,2,1,40,1,5,0,1,2,6,3
465982,2,1,41,1,4,0,1,4,6,2
464349,2,1,66,1,5,2,0,1,6,3
467113,2,1,80,1,3,,0,1,6,4
463881,1,1,37,0,2,0,1,5,2,2
462247,1,1,42,0,5,1,2,4,6,2
463886,1,0,38,1,5,1,0,2,6,3
460304,1,0,53,0,3,1,0,1,6,4
466458,2,0,33,0,6,5,0,2,6,1
465830,1,1,52,0,,7,1,7,4,1
462889,2,1,33,0,6,,2,4,6,2
462449,2,0,19,0,1,1,0,3,6,4
462101,2,1,53,1,5,,1,3,6,1
467558,2,1,50,1,7,0,1,8,6,3
467247,1,0,26,0,2,0,0,2,6,4
461663,2,0,20,0,1,1,0,3,6,4
459571,1,1,53,1,6,0,2,4,6,3
459385,1,1,41,1,5,0,1,2,7,3
466191,2,1,48,1,6,0,2,3,2,3
465062,2,1,56,0,6,0,2,4,6,2
467108,1,0,66,1,5,0,0,1,6,4
466957,2,1,35,0,4,8,1,4,6,1
463298,2,1,50,0,4,0,0,2,6,1
461155,1,1,51,1,5,3,0,2,3,2
466650,1,0,30,0,1,8,0,3,4,4
464633,2,0,30,0,6,1,0,4,4,4
464469,1,0,50,1,5,9,0,1,6,2
459710,2,1,61,1,5,,0,1,6,2
465319,2,0,19,0,1,0,0,5,6,4
462041,1,0,22,0,7,0,0,2,4,4
459539,1,0,35,1,1,9,0,1,6,4
466158,1,1,47,1,2,0,0,4,6,2
460430,2,0,32,0,7,12,0,4,6,4
461953,2,1,33,0,1,11,2,2,6,4
463982,1,0,25,1,1,,0,2,4,1
